slot_id,x,y,z,max_weight,max_height,max_width,max_depth
3593,47,23,2,2000,150,150,150
3594,48,23,0,4000,150,150,150
3595,48,23,1,3000,150,150,150
3596,48,23,2,2000,150,150,150
3597,49,23,0,4000,150,150,150
3598,49,23,1,3000,150,150,150
3599,49,23,2,2000,150,150,150
3600,0,24,0,4000,150,150,150
3601,0,24,1,3000,150,150,150
3602,0,24,2,2000,150,150,150
3603,1,24,0,4000,150,150,150
3604,1,24,1,3000,150,150,150
3605,1,24,2,2000,150,150,150
3606,2,24,0,4000,150,150,150
3607,2,24,1,3000,150,150,150
3608,2,24,2,2000,150,150,150
3609,3,24,0,4000,150,150,150
3610,3,24,1,3000,150,150,150
3611,3,24,2,2000,150,150,150
3612,4,24,0,4000,150,150,150
3613,4,24,1,3000,150,150,150
3614,4,24,2,2000,150,150,150
3615,5,24,0,4000,150,150,150
3616,5,24,1,3000,150,150,150
3617,5,24,2,2000,150,150,150
3618,6,24,0,4000,150,150,150
3619,6,24,1,3000,150,150,150
3620,6,24,2,2000,150,150,150
3621,7,24,0,4000,150,150,150
3622,7,24,1,3000,150,150,150
3623,7,24,2,2000,150,150,150
3624,8,24,0,4000,150,150,150
3625,8,24,1,3000,150,150,150
3626,8,24,2,2000,150,150,150
3627,9,24,0,4000,150,150,150
3628,9,24,1,3000,150,150,150
3629,9,24,2,2000,150,150,150
3630,10,24,0,4000,150,150,150
3631,10,24,1,3000,150,150,150
3632,10,24,2,2000,150,150,150
3633,11,24,0,4000,150,150,150
3634,11,24,1,3000,150,150,150
3635,11,24,2,2000,150,150,150
3636,12,24,0,4000,150,150,150
3637,12,24,1,3000,150,150,150
3638,12,24,2,2000,150,150,150
3639,13,24,0,4000,150,150,150
3640,13,24,1,3000,150,150,150
3641,13,24,2,2000,150,150,150
3642,14,24,0,4000,150,150,150
3643,14,24,1,3000,150,150,150
3644,14,24,2,2000,150,150,150
3645,15,24,0,4000,150,150,150
3646,15,24,1,3000,150,150,150
3647,15,24,2,2000,150,150,150
3648,16,24,0,4000,150,150,150
3649,16,24,1,3000,150,150,150
3650,16,24,2,2000,150,150,150
3651,17,24,0,4000,150,150,150
3652,17,24,1,3000,150,150,150
3653,17,24,2,2000,150,150,150
3654,18,24,0,4000,150,150,150
3655,18,24,1,3000,150,150,150
3656,18,24,2,2000,150,150,150
3657,19,24,0,4000,150,150,150
3658,19,24,1,3000,150,150,150
3659,19,24,2,2000,150,150,150
3660,20,24,0,4000,150,150,150
3661,20,24,1,3000,150,150,150
3662,20,24,2,2000,150,150,150
3663,21,24,0,4000,150,150,150
3664,21,24,1,3000,150,150,150
3665,21,24,2,2000,150,150,150
3666,22,24,0,4000,150,150,150
3667,22,24,1,3000,150,150,150
3668,22,24,2,2000,150,150,150
3669,23,24,0,4000,150,150,150
3670,23,24,1,3000,150,150,150
3671,23,24,2,2000,150,150,150
3672,24,24,0,4000,150,150,150
3673,24,24,1,3000,150,150,150
3674,24,24,2,2000,150,150,150
3675,25,24,0,4000,150,150,150
3676,25,24,1,3000,150,150,150
3677,25,24,2,2000,150,150,150
3678,26,24,0,4000,150,150,150
3679,26,24,1,3000,150,150,150
3680,26,24,2,2000,150,150,150
3681,27,24,0,4000,150,150,150
3682,27,24,1,3000,150,150,150
3683,27,24,2,2000,150,150,150
3684,28,24,0,4000,150,150,150
3685,28,24,1,3000,150,150,150
3686,28,24,2,2000,150,150,150
3687,29,24,0,4000,150,150,150
3688,29,24,1,3000,150,150,150
3689,29,24,2,2000,150,150,150
3690,30,24,0,4000,150,150,150
3691,30,24,1,3000,150,150,150
3692,30,24,2,2000,150,150,150
3693,31,24,0,4000,150,150,150
3694,31,24,1,3000,150,150,150
3695,31,24,2,2000,150,150,150
3696,32,24,0,4000,150,150,150
3697,32,24,1,3000,150,150,150
3698,32,24,2,2000,150,150,150
3699,33,24,0,4000,150,150,150
3700,33,24,1,3000,150,150,150
3701,33,24,2,2000,150,150,150
3702,34,24,0,4000,150,150,150
3703,34,24,1,3000,150,150,150
3704,34,24,2,2000,150,150,150
3705,35,24,0,4000,150,150,150
3706,35,24,1,3000,150,150,150
3707,35,24,2,2000,150,150,150
3708,36,24,0,4000,150,150,150
3709,36,24,1,3000,150,150,150
3710,36,24,2,2000,150,150,150
3711,37,24,0,4000,150,150,150
3712,37,24,1,3000,150,150,150
3713,37,24,2,2000,150,150,150
3714,38,24,0,4000,150,150,150
3715,38,24,1,3000,150,150,150
3716,38,24,2,2000,150,150,150
3717,39,24,0,4000,150,150,150
3718,39,24,1,3000,150,150,150
3719,39,24,2,2000,150,150,150
3720,40,24,0,4000,150,150,150
3721,40,24,1,3000,150,150,150
3722,40,24,2,2000,150,150,150
3723,41,24,0,4000,150,150,150
3724,41,24,1,3000,150,150,150
3725,41,24,2,2000,150,150,150
3726,42,24,0,4000,150,150,150
3727,42,24,1,3000,150,150,150
3728,42,24,2,2000,150,150,150
3729,43,24,0,4000,150,150,150
3730,43,24,1,3000,150,150,150
3731,43,24,2,2000,150,150,150
3732,44,24,0,4000,150,150,150
3733,44,24,1,3000,150,150,150
3734,44,24,2,2000,150,150,150
3735,45,24,0,4000,150,150,150
3736,45,24,1,3000,150,150,150
3737,45,24,2,2000,150,150,150
3738,46,24,0,4000,150,150,150
3739,46,24,1,3000,150,150,150
3740,46,24,2,2000,150,150,150
3741,47,24,0,4000,150,150,150
3742,47,24,1,3000,150,150,150
3743,47,24,2,2000,150,150,150
3744,48,24,0,4000,150,150,150
3745,48,24,1,3000,150,150,150
3746,48,24,2,2000,150,150,150
3747,49,24,0,4000,150,150,150
3748,49,24,1,3000,150,150,150
3749,49,24,2,2000,150,150,150
3750,0,25,0,4000,150,150,150
3751,0,25,1,3000,150,150,150
3752,0,25,2,2000,150,150,150
3753,1,25,0,4000,150,150,150
3754,1,25,1,3000,150,150,150
3755,1,25,2,2000,150,150,150
3756,2,25,0,4000,150,150,150
3757,2,25,1,3000,150,150,150
3758,2,25,2,2000,150,150,150
3759,3,25,0,4000,150,150,150
3760,3,25,1,3000,150,150,150
3761,3,25,2,2000,150,150,150
3762,4,25,0,4000,150,150,150
3763,4,25,1,3000,150,150,150
3764,4,25,2,2000,150,150,150
3765,5,25,0,4000,150,150,150
3766,5,25,1,3000,150,150,150
3767,5,25,2,2000,150,150,150
3768,6,25,0,4000,150,150,150
3769,6,25,1,3000,150,150,150
3770,6,25,2,2000,150,150,150
3771,7,25,0,4000,150,150,150
3772,7,25,1,3000,150,150,150
3773,7,25,2,2000,150,150,150
3774,8,25,0,4000,150,150,150
3775,8,25,1,3000,150,150,150
3776,8,25,2,2000,150,150,150
3777,9,25,0,4000,150,150,150
3778,9,25,1,3000,150,150,150
3779,9,25,2,2000,150,150,150
3780,10,25,0,4000,150,150,150
3781,10,25,1,3000,150,150,150
3782,10,25,2,2000,150,150,150
3783,11,25,0,4000,150,150,150
3784,11,25,1,3000,150,150,150
3785,11,25,2,2000,150,150,150
3786,12,25,0,4000,150,150,150
3787,12,25,1,3000,150,150,150
3788,12,25,2,2000,150,150,150
3789,13,25,0,4000,150,150,150
3790,13,25,1,3000,150,150,150
3791,13,25,2,2000,150,150,150
3792,14,25,0,4000,150,150,150
3793,14,25,1,3000,150,150,150
3794,14,25,2,2000,150,150,150
3795,15,25,0,4000,150,150,150
3796,15,25,1,3000,150,150,150
3797,15,25,2,2000,150,150,150
3798,16,25,0,4000,150,150,150
3799,16,25,1,3000,150,150,150
3800,16,25,2,2000,150,150,150
3801,17,25,0,4000,150,150,150
3802,17,25,1,3000,150,150,150
3803,17,25,2,2000,150,150,150
3804,18,25,0,4000,150,150,150
3805,18,25,1,3000,150,150,150
3806,18,25,2,2000,150,150,150
3807,19,25,0,4000,150,150,150
3808,19,25,1,3000,150,150,150
3809,19,25,2,2000,150,150,150
3810,20,25,0,4000,150,150,150
3811,20,25,1,3000,150,150,150
3812,20,25,2,2000,150,150,150
3813,21,25,0,4000,150,150,150
3814,21,25,1,3000,150,150,150
3815,21,25,2,2000,150,150,150
3816,22,25,0,4000,150,150,150
3817,22,25,1,3000,150,150,150
3818,22,25,2,2000,150,150,150
3819,23,25,0,4000,150,150,150
3820,23,25,1,3000,150,150,150
3821,23,25,2,2000,150,150,150
3822,24,25,0,4000,150,150,150
3823,24,25,1,3000,150,150,150
3824,24,25,2,2000,150,150,150
3825,25,25,0,4000,150,150,150
3826,25,25,1,3000,150,150,150
3827,25,25,2,2000,150,150,150
3828,26,25,0,4000,150,150,150
3829,26,25,1,3000,150,150,150
3830,26,25,2,2000,150,150,150
3831,27,25,0,4000,150,150,150
3832,27,25,1,3000,150,150,150
3833,27,25,2,2000,150,150,150
3834,28,25,0,4000,150,150,150
3835,28,25,1,3000,150,150,150
3836,28,25,2,2000,150,150,150
3837,29,25,0,4000,150,150,150
3838,29,25,1,3000,150,150,150
3839,29,25,2,2000,150,150,150
3840,30,25,0,4000,150,150,150
3841,30,25,1,3000,150,150,150
3842,30,25,2,2000,150,150,150
3843,31,25,0,4000,150,150,150
3844,31,25,1,3000,150,150,150
3845,31,25,2,2000,150,150,150
3846,32,25,0,4000,150,150,150
3847,32,25,1,3000,150,150,150
3848,32,25,2,2000,150,150,150
3849,33,25,0,4000,150,150,150
3850,33,25,1,3000,150,150,150
3851,33,25,2,2000,150,150,150
3852,34,25,0,4000,150,150,150
3853,34,25,1,3000,150,150,150
3854,34,25,2,2000,150,150,150
3855,35,25,0,4000,150,150,150
3856,35,25,1,3000,150,150,150
3857,35,25,2,2000,150,150,150
3858,36,25,0,4000,150,150,150
3859,36,25,1,3000,150,150,150
3860,36,25,2,2000,150,150,150
3861,37,25,0,4000,150,150,150
3862,37,25,1,3000,150,150,150
3863,37,25,2,2000,150,150,150
3864,38,25,0,4000,150,150,150
3865,38,25,1,3000,150,150,150
3866,38,25,2,2000,150,150,150
3867,39,25,0,4000,150,150,150
3868,39,25,1,3000,150,150,150
3869,39,25,2,2000,150,150,150
3870,40,25,0,4000,150,150,150
3871,40,25,1,3000,150,150,150
3872,40,25,2,2000,150,150,150
3873,41,25,0,4000,150,150,150
3874,41,25,1,3000,150,150,150
3875,41,25,2,2000,150,150,150
3876,42,25,0,4000,150,150,150
3877,42,25,1,3000,150,150,150
3878,42,25,2,2000,150,150,150
3879,43,25,0,4000,150,150,150
3880,43,25,1,3000,150,150,150
3881,43,25,2,2000,150,150,150
3882,44,25,0,4000,150,150,150
3883,44,25,1,3000,150,150,150
3884,44,25,2,2000,150,150,150
3885,45,25,0,4000,150,150,150
3886,45,25,1,3000,150,150,150
3887,45,25,2,2000,150,150,150
3888,46,25,0,4000,150,150,150
3889,46,25,1,3000,150,150,150
3890,46,25,2,2000,150,150,150
3891,47,25,0,4000,150,150,150
3892,47,25,1,3000,150,150,150
3893,47,25,2,2000,150,150,150
3894,48,25,0,4000,150,150,150
3895,48,25,1,3000,150,150,150
3896,48,25,2,2000,150,150,150
3897,49,25,0,4000,150,150,150
3898,49,25,1,3000,150,150,150
3899,49,25,2,2000,150,150,150
3900,0,26,0,4000,150,150,150
3901,0,26,1,3000,150,150,150
3902,0,26,2,2000,150,150,150
3903,1,26,0,4000,150,150,150
3904,1,26,1,3000,150,150,150
3905,1,26,2,2000,150,150,150
3906,2,26,0,4000,150,150,150
3907,2,26,1,3000,150,150,150
3908,2,26,2,2000,150,150,150
3909,3,26,0,4000,150,150,150
3910,3,26,1,3000,150,150,150
3911,3,26,2,2000,150,150,150
3912,4,26,0,4000,150,150,150
3913,4,26,1,3000,150,150,150
3914,4,26,2,2000,150,150,150
3915,5,26,0,4000,150,150,150
3916,5,26,1,3000,150,150,150
3917,5,26,2,2000,150,150,150
3918,6,26,0,4000,150,150,150
3919,6,26,1,3000,150,150,150
3920,6,26,2,2000,150,150,150
3921,7,26,0,4000,150,150,150
3922,7,26,1,3000,150,150,150
3923,7,26,2,2000,150,150,150
3924,8,26,0,4000,150,150,150
3925,8,26,1,3000,150,150,150
3926,8,26,2,2000,150,150,150
3927,9,26,0,4000,150,150,150
3928,9,26,1,3000,150,150,150
3929,9,26,2,2000,150,150,150
3930,10,26,0,4000,150,150,150
3931,10,26,1,3000,150,150,150
3932,10,26,2,2000,150,150,150
3933,11,26,0,4000,150,150,150
3934,11,26,1,3000,150,150,150
3935,11,26,2,2000,150,150,150
3936,12,26,0,4000,150,150,150
3937,12,26,1,3000,150,150,150
3938,12,26,2,2000,150,150,150
3939,13,26,0,4000,150,150,150
3940,13,26,1,3000,150,150,150
3941,13,26,2,2000,150,150,150
3942,14,26,0,4000,150,150,150
3943,14,26,1,3000,150,150,150
3944,14,26,2,2000,150,150,150
3945,15,26,0,4000,150,150,150
3946,15,26,1,3000,150,150,150
3947,15,26,2,2000,150,150,150
3948,16,26,0,4000,150,150,150
3949,16,26,1,3000,150,150,150
3950,16,26,2,2000,150,150,150
3951,17,26,0,4000,150,150,150
3952,17,26,1,3000,150,150,150
3953,17,26,2,2000,150,150,150
3954,18,26,0,4000,150,150,150
3955,18,26,1,3000,150,150,150
3956,18,26,2,2000,150,150,150
3957,19,26,0,4000,150,150,150
3958,19,26,1,3000,150,150,150
3959,19,26,2,2000,150,150,150
3960,20,26,0,4000,150,150,150
3961,20,26,1,3000,150,150,150
3962,20,26,2,2000,150,150,150
3963,21,26,0,4000,150,150,150
3964,21,26,1,3000,150,150,150
3965,21,26,2,2000,150,150,150
3966,22,26,0,4000,150,150,150
3967,22,26,1,3000,150,150,150
3968,22,26,2,2000,150,150,150
3969,23,26,0,4000,150,150,150
3970,23,26,1,3000,150,150,150
3971,23,26,2,2000,150,150,150
3972,24,26,0,4000,150,150,150
3973,24,26,1,3000,150,150,150
3974,24,26,2,2000,150,150,150
3975,25,26,0,4000,150,150,150
3976,25,26,1,3000,150,150,150
3977,25,26,2,2000,150,150,150
3978,26,26,0,4000,150,150,150
3979,26,26,1,3000,150,150,150
3980,26,26,2,2000,150,150,150
3981,27,26,0,4000,150,150,150
3982,27,26,1,3000,150,150,150
3983,27,26,2,2000,150,150,150
3984,28,26,0,4000,150,150,150
3985,28,26,1,3000,150,150,150
3986,28,26,2,2000,150,150,150
3987,29,26,0,4000,150,150,150
3988,29,26,1,3000,150,150,150
3989,29,26,2,2000,150,150,150
3990,30,26,0,4000,150,150,150
3991,30,26,1,3000,150,150,150
3992,30,26,2,2000,150,150,150
3993,31,26,0,4000,150,150,150
3994,31,26,1,3000,150,150,150
3995,31,26,2,2000,150,150,150
3996,32,26,0,4000,150,150,150
3997,32,26,1,3000,150,150,150
3998,32,26,2,2000,150,150,150
3999,33,26,0,4000,150,150,150
4000,33,26,1,3000,150,150,150
4001,33,26,2,2000,150,150,150
4002,34,26,0,4000,150,150,150
4003,34,26,1,3000,150,150,150
4004,34,26,2,2000,150,150,150
4005,35,26,0,4000,150,150,150
4006,35,26,1,3000,150,150,150
4007,35,26,2,2000,150,150,150
4008,36,26,0,4000,150,150,150
4009,36,26,1,3000,150,150,150
4010,36,26,2,2000,150,150,150
4011,37,26,0,4000,150,150,150
4012,37,26,1,3000,150,150,150
4013,37,26,2,2000,150,150,150
4014,38,26,0,4000,150,150,150
4015,38,26,1,3000,150,150,150
4016,38,26,2,2000,150,150,150
4017,39,26,0,4000,150,150,150
4018,39,26,1,3000,150,150,150
4019,39,26,2,2000,150,150,150
4020,40,26,0,4000,150,150,150
4021,40,26,1,3000,150,150,150
4022,40,26,2,2000,150,150,150
4023,41,26,0,4000,150,150,150
4024,41,26,1,3000,150,150,150
4025,41,26,2,2000,150,150,150
4026,42,26,0,4000,150,150,150
4027,42,26,1,3000,150,150,150
4028,42,26,2,2000,150,150,150
4029,43,26,0,4000,150,150,150
4030,43,26,1,3000,150,150,150
4031,43,26,2,2000,150,150,150
4032,44,26,0,4000,150,150,150
4033,44,26,1,3000,150,150,150
4034,44,26,2,2000,150,150,150
4035,45,26,0,4000,150,150,150
4036,45,26,1,3000,150,150,150
4037,45,26,2,2000,150,150,150
4038,46,26,0,4000,150,150,150
4039,46,26,1,3000,150,150,150
4040,46,26,2,2000,150,150,150
4041,47,26,0,4000,150,150,150
4042,47,26,1,3000,150,150,150
4043,47,26,2,2000,150,150,150
4044,48,26,0,4000,150,150,150
4045,48,26,1,3000,150,150,150
4046,48,26,2,2000,150,150,150
4047,49,26,0,4000,150,150,150
4048,49,26,1,3000,150,150,150
4049,49,26,2,2000,150,150,150
4050,0,27,0,4000,150,150,150
4051,0,27,1,3000,150,150,150
4052,0,27,2,2000,150,150,150
4053,1,27,0,4000,150,150,150
4054,1,27,1,3000,150,150,150
4055,1,27,2,2000,150,150,150
4056,2,27,0,4000,150,150,150
4057,2,27,1,3000,150,150,150
4058,2,27,2,2000,150,150,150
4059,3,27,0,4000,150,150,150
4060,3,27,1,3000,150,150,150
4061,3,27,2,2000,150,150,150
4062,4,27,0,4000,150,150,150
4063,4,27,1,3000,150,150,150
4064,4,27,2,2000,150,150,150
4065,5,27,0,4000,150,150,150
4066,5,27,1,3000,150,150,150
4067,5,27,2,2000,150,150,150
4068,6,27,0,4000,150,150,150
4069,6,27,1,3000,150,150,150
4070,6,27,2,2000,150,150,150
4071,7,27,0,4000,150,150,150
4072,7,27,1,3000,150,150,150
4073,7,27,2,2000,150,150,150
4074,8,27,0,4000,150,150,150
4075,8,27,1,3000,150,150,150
4076,8,27,2,2000,150,150,150
4077,9,27,0,4000,150,150,150
4078,9,27,1,3000,150,150,150
4079,9,27,2,2000,150,150,150
4080,10,27,0,4000,150,150,150
4081,10,27,1,3000,150,150,150
4082,10,27,2,2000,150,150,150
4083,11,27,0,4000,150,150,150
4084,11,27,1,3000,150,150,150
4085,11,27,2,2000,150,150,150
4086,12,27,0,4000,150,150,150
4087,12,27,1,3000,150,150,150
4088,12,27,2,2000,150,150,150
4089,13,27,0,4000,150,150,150
4090,13,27,1,3000,150,150,150
4091,13,27,2,2000,150,150,150
4092,14,27,0,4000,150,150,150
4093,14,27,1,3000,150,150,150
4094,14,27,2,2000,150,150,150
4095,15,27,0,4000,150,150,150
4096,15,27,1,3000,150,150,150
4097,15,27,2,2000,150,150,150
4098,16,27,0,4000,150,150,150
4099,16,27,1,3000,150,150,150
4100,16,27,2,2000,150,150,150
4101,17,27,0,4000,150,150,150
4102,17,27,1,3000,150,150,150
4103,17,27,2,2000,150,150,150
4104,18,27,0,4000,150,150,150
4105,18,27,1,3000,150,150,150
4106,18,27,2,2000,150,150,150
4107,19,27,0,4000,150,150,150
4108,19,27,1,3000,150,150,150
4109,19,27,2,2000,150,150,150
4110,20,27,0,4000,150,150,150
4111,20,27,1,3000,150,150,150
4112,20,27,2,2000,150,150,150
4113,21,27,0,4000,150,150,150
4114,21,27,1,3000,150,150,150
4115,21,27,2,2000,150,150,150
4116,22,27,0,4000,150,150,150
4117,22,27,1,3000,150,150,150
4118,22,27,2,2000,150,150,150
4119,23,27,0,4000,150,150,150
4120,23,27,1,3000,150,150,150
4121,23,27,2,2000,150,150,150
4122,24,27,0,4000,150,150,150
4123,24,27,1,3000,150,150,150
4124,24,27,2,2000,150,150,150
4125,25,27,0,4000,150,150,150
4126,25,27,1,3000,150,150,150
4127,25,27,2,2000,150,150,150
4128,26,27,0,4000,150,150,150
4129,26,27,1,3000,150,150,150
4130,26,27,2,2000,150,150,150
4131,27,27,0,4000,150,150,150
4132,27,27,1,3000,150,150,150
4133,27,27,2,2000,150,150,150
4134,28,27,0,4000,150,150,150
4135,28,27,1,3000,150,150,150
4136,28,27,2,2000,150,150,150
4137,29,27,0,4000,150,150,150
4138,29,27,1,3000,150,150,150
4139,29,27,2,2000,150,150,150
4140,30,27,0,4000,150,150,150
4141,30,27,1,3000,150,150,150
4142,30,27,2,2000,150,150,150
4143,31,27,0,4000,150,150,150
4144,31,27,1,3000,150,150,150
4145,31,27,2,2000,150,150,150
4146,32,27,0,4000,150,150,150
4147,32,27,1,3000,150,150,150
4148,32,27,2,2000,150,150,150
4149,33,27,0,4000,150,150,150
4150,33,27,1,3000,150,150,150
4151,33,27,2,2000,150,150,150
4152,34,27,0,4000,150,150,150
4153,34,27,1,3000,150,150,150
4154,34,27,2,2000,150,150,150
4155,35,27,0,4000,150,150,150
4156,35,27,1,3000,150,150,150
4157,35,27,2,2000,150,150,150
4158,36,27,0,4000,150,150,150
4159,36,27,1,3000,150,150,150
4160,36,27,2,2000,150,150,150
4161,37,27,0,4000,150,150,150
4162,37,27,1,3000,150,150,150
4163,37,27,2,2000,150,150,150
4164,38,27,0,4000,150,150,150
4165,38,27,1,3000,150,150,150
4166,38,27,2,2000,150,150,150
4167,39,27,0,4000,150,150,150
4168,39,27,1,3000,150,150,150
4169,39,27,2,2000,150,150,150
4170,40,27,0,4000,150,150,150
4171,40,27,1,3000,150,150,150
4172,40,27,2,2000,150,150,150
4173,41,27,0,4000,150,150,150
4174,41,27,1,3000,150,150,150
4175,41,27,2,2000,150,150,150
4176,42,27,0,4000,150,150,150
4177,42,27,1,3000,150,150,150
4178,42,27,2,2000,150,150,150
4179,43,27,0,4000,150,150,150
4180,43,27,1,3000,150,150,150
4181,43,27,2,2000,150,150,150
4182,44,27,0,4000,150,150,150
4183,44,27,1,3000,150,150,150
4184,44,27,2,2000,150,150,150
4185,45,27,0,4000,150,150,150
4186,45,27,1,3000,150,150,150
4187,45,27,2,2000,150,150,150
4188,46,27,0,4000,150,150,150
4189,46,27,1,3000,150,150,150
4190,46,27,2,2000,150,150,150
4191,47,27,0,4000,150,150,150
4192,47,27,1,3000,150,150,150
4193,47,27,2,2000,150,150,150
4194,48,27,0,4000,150,150,150
4195,48,27,1,3000,150,150,150
4196,48,27,2,2000,150,150,150
4197,49,27,0,4000,150,150,150
4198,49,27,1,3000,150,150,150
4199,49,27,2,2000,150,150,150
4200,0,28,0,4000,150,150,150
4201,0,28,1,3000,150,150,150
4202,0,28,2,2000,150,150,150
4203,1,28,0,4000,150,150,150
4204,1,28,1,3000,150,150,150
4205,1,28,2,2000,150,150,150
4206,2,28,0,4000,150,150,150
4207,2,28,1,3000,150,150,150
4208,2,28,2,2000,150,150,150
4209,3,28,0,4000,150,150,150
4210,3,28,1,3000,150,150,150
4211,3,28,2,2000,150,150,150
4212,4,28,0,4000,150,150,150
4213,4,28,1,3000,150,150,150
4214,4,28,2,2000,150,150,150
4215,5,28,0,4000,150,150,150
4216,5,28,1,3000,150,150,150
4217,5,28,2,2000,150,150,150
4218,6,28,0,4000,150,150,150
4219,6,28,1,3000,150,150,150
4220,6,28,2,2000,150,150,150
4221,7,28,0,4000,150,150,150
4222,7,28,1,3000,150,150,150
4223,7,28,2,2000,150,150,150
4224,8,28,0,4000,150,150,150
4225,8,28,1,3000,150,150,150
4226,8,28,2,2000,150,150,150
4227,9,28,0,4000,150,150,150
4228,9,28,1,3000,150,150,150
4229,9,28,2,2000,150,150,150
4230,10,28,0,4000,150,150,150
4231,10,28,1,3000,150,150,150
4232,10,28,2,2000,150,150,150
4233,11,28,0,4000,150,150,150
4234,11,28,1,3000,150,150,150
4235,11,28,2,2000,150,150,150
4236,12,28,0,4000,150,150,150
4237,12,28,1,3000,150,150,150
4238,12,28,2,2000,150,150,150
4239,13,28,0,4000,150,150,150
4240,13,28,1,3000,150,150,150
4241,13,28,2,2000,150,150,150
4242,14,28,0,4000,150,150,150
4243,14,28,1,3000,150,150,150
4244,14,28,2,2000,150,150,150
4245,15,28,0,4000,150,150,150
4246,15,28,1,3000,150,150,150
4247,15,28,2,2000,150,150,150
4248,16,28,0,4000,150,150,150
4249,16,28,1,3000,150,150,150
4250,16,28,2,2000,150,150,150
4251,17,28,0,4000,150,150,150
4252,17,28,1,3000,150,150,150
4253,17,28,2,2000,150,150,150
4254,18,28,0,4000,150,150,150
4255,18,28,1,3000,150,150,150
4256,18,28,2,2000,150,150,150
4257,19,28,0,4000,150,150,150
4258,19,28,1,3000,150,150,150
4259,19,28,2,2000,150,150,150
4260,20,28,0,4000,150,150,150
4261,20,28,1,3000,150,150,150
4262,20,28,2,2000,150,150,150
4263,21,28,0,4000,150,150,150
4264,21,28,1,3000,150,150,150
4265,21,28,2,2000,150,150,150
4266,22,28,0,4000,150,150,150
4267,22,28,1,3000,150,150,150
4268,22,28,2,2000,150,150,150
4269,23,28,0,4000,150,150,150
4270,23,28,1,3000,150,150,150
4271,23,28,2,2000,150,150,150
4272,24,28,0,4000,150,150,150
4273,24,28,1,3000,150,150,150
4274,24,28,2,2000,150,150,150
4275,25,28,0,4000,150,150,150
4276,25,28,1,3000,150,150,150
4277,25,28,2,2000,150,150,150
4278,26,28,0,4000,150,150,150
4279,26,28,1,3000,150,150,150
4280,26,28,2,2000,150,150,150
4281,27,28,0,4000,150,150,150
4282,27,28,1,3000,150,150,150
4283,27,28,2,2000,150,150,150
4284,28,28,0,4000,150,150,150
4285,28,28,1,3000,150,150,150
4286,28,28,2,2000,150,150,150
4287,29,28,0,4000,150,150,150
4288,29,28,1,3000,150,150,150
4289,29,28,2,2000,150,150,150
4290,30,28,0,4000,150,150,150
4291,30,28,1,3000,150,150,150
4292,30,28,2,2000,150,150,150
4293,31,28,0,4000,150,150,150
4294,31,28,1,3000,150,150,150
4295,31,28,2,2000,150,150,150
4296,32,28,0,4000,150,150,150
4297,32,28,1,3000,150,150,150
4298,32,28,2,2000,150,150,150
4299,33,28,0,4000,150,150,150
4300,33,28,1,3000,150,150,150
4301,33,28,2,2000,150,150,150
4302,34,28,0,4000,150,150,150
4303,34,28,1,3000,150,150,150
4304,34,28,2,2000,150,150,150
4305,35,28,0,4000,150,150,150
4306,35,28,1,3000,150,150,150
4307,35,28,2,2000,150,150,150
4308,36,28,0,4000,150,150,150
4309,36,28,1,3000,150,150,150
4310,36,28,2,2000,150,150,150
4311,37,28,0,4000,150,150,150
4312,37,28,1,3000,150,150,150
4313,37,28,2,2000,150,150,150
4314,38,28,0,4000,150,150,150
4315,38,28,1,3000,150,150,150
4316,38,28,2,2000,150,150,150
4317,39,28,0,4000,150,150,150
4318,39,28,1,3000,150,150,150
4319,39,28,2,2000,150,150,150
4320,40,28,0,4000,150,150,150
4321,40,28,1,3000,150,150,150
4322,40,28,2,2000,150,150,150
4323,41,28,0,4000,150,150,150
4324,41,28,1,3000,150,150,150
4325,41,28,2,2000,150,150,150
4326,42,28,0,4000,150,150,150
4327,42,28,1,3000,150,150,150
4328,42,28,2,2000,150,150,150
4329,43,28,0,4000,150,150,150
4330,43,28,1,3000,150,150,150
4331,43,28,2,2000,150,150,150
4332,44,28,0,4000,150,150,150
4333,44,28,1,3000,150,150,150
4334,44,28,2,2000,150,150,150
4335,45,28,0,4000,150,150,150
4336,45,28,1,3000,150,150,150
4337,45,28,2,2000,150,150,150
4338,46,28,0,4000,150,150,150
4339,46,28,1,3000,150,150,150
4340,46,28,2,2000,150,150,150
4341,47,28,0,4000,150,150,150
4342,47,28,1,3000,150,150,150
4343,47,28,2,2000,150,150,150
4344,48,28,0,4000,150,150,150
4345,48,28,1,3000,150,150,150
4346,48,28,2,2000,150,150,150
4347,49,28,0,4000,150,150,150
4348,49,28,1,3000,150,150,150
4349,49,28,2,2000,150,150,150
4350,0,29,0,4000,150,150,150
4351,0,29,1,3000,150,150,150
4352,0,29,2,2000,150,150,150
4353,1,29,0,4000,150,150,150
4354,1,29,1,3000,150,150,150
4355,1,29,2,2000,150,150,150
4356,2,29,0,4000,150,150,150
4357,2,29,1,3000,150,150,150
4358,2,29,2,2000,150,150,150
4359,3,29,0,4000,150,150,150
4360,3,29,1,3000,150,150,150
4361,3,29,2,2000,150,150,150
4362,4,29,0,4000,150,150,150
4363,4,29,1,3000,150,150,150
4364,4,29,2,2000,150,150,150
4365,5,29,0,4000,150,150,150
4366,5,29,1,3000,150,150,150
4367,5,29,2,2000,150,150,150
4368,6,29,0,4000,150,150,150
