slot_id,x,y,z,sku_id,number,class
1701,17,11,0,37,24.0,A
1702,17,11,1,38,45.0,A
1703,17,11,2,38,45.0,A
1704,18,11,0,38,45.0,A
1705,18,11,1,38,45.0,A
1706,18,11,2,38,45.0,A
1707,19,11,0,38,45.0,A
1708,19,11,1,38,45.0,A
1709,19,11,2,38,45.0,A
1710,20,11,0,38,45.0,A
1711,20,11,1,38,45.0,A
1712,20,11,2,39,8.0,A
1713,21,11,0,39,8.0,A
1714,21,11,1,39,8.0,A
1715,21,11,2,39,8.0,A
1716,22,11,0,39,8.0,A
1717,22,11,1,39,8.0,A
1718,22,11,2,39,8.0,A
1719,23,11,0,39,8.0,A
1720,23,11,1,39,8.0,A
1721,23,11,2,39,8.0,A
1722,24,11,0,39,8.0,A
1723,24,11,1,39,8.0,A
1724,24,11,2,39,8.0,A
1725,25,11,0,39,8.0,A
1726,25,11,1,39,8.0,A
1727,25,11,2,39,8.0,A
1728,26,11,0,39,8.0,A
1729,26,11,1,39,8.0,A
1730,26,11,2,39,8.0,A
1731,27,11,0,39,8.0,A
1732,27,11,1,39,8.0,A
1733,27,11,2,39,8.0,A
1734,28,11,0,39,8.0,A
1735,28,11,1,39,8.0,A
1736,28,11,2,39,8.0,A
1737,29,11,0,39,8.0,A
1738,29,11,1,39,8.0,A
1739,29,11,2,39,8.0,A
1740,30,11,0,39,8.0,A
1741,30,11,1,39,8.0,A
1742,30,11,2,39,8.0,A
1743,31,11,0,39,8.0,A
1744,31,11,1,39,8.0,A
1745,31,11,2,39,8.0,A
1746,32,11,0,39,8.0,A
1747,32,11,1,39,8.0,A
1748,32,11,2,39,8.0,A
1749,33,11,0,39,8.0,A
1750,33,11,1,39,8.0,A
1751,33,11,2,39,8.0,A
1752,34,11,0,39,8.0,A
1753,34,11,1,39,8.0,A
1754,34,11,2,39,8.0,A
1755,35,11,0,39,8.0,A
1756,35,11,1,39,8.0,A
1757,35,11,2,39,8.0,A
1758,36,11,0,39,8.0,A
1759,36,11,1,39,8.0,A
1760,36,11,2,39,8.0,A
1761,37,11,0,39,8.0,A
1762,37,11,1,39,8.0,A
1763,37,11,2,39,8.0,A
1764,38,11,0,39,8.0,A
1765,38,11,1,39,8.0,A
1766,38,11,2,39,8.0,A
1767,39,11,0,39,8.0,A
1768,39,11,1,39,8.0,A
1769,39,11,2,39,8.0,A
1770,40,11,0,39,8.0,A
1771,40,11,1,40,4.0,A
1772,40,11,2,40,4.0,A
1773,41,11,0,40,4.0,A
1774,41,11,1,40,4.0,A
1775,41,11,2,40,4.0,A
1776,42,11,0,40,4.0,A
1777,42,11,1,40,4.0,A
1778,42,11,2,40,4.0,A
1779,43,11,0,40,4.0,A
1780,43,11,1,40,4.0,A
1781,43,11,2,40,4.0,A
1782,44,11,0,40,4.0,A
1783,44,11,1,40,4.0,A
1784,44,11,2,40,4.0,A
1785,45,11,0,40,4.0,A
1786,45,11,1,40,4.0,A
1787,45,11,2,40,4.0,A
1788,46,11,0,40,4.0,A
1789,46,11,1,40,4.0,A
1790,46,11,2,40,4.0,A
1791,47,11,0,40,4.0,A
1792,47,11,1,40,4.0,A
1793,47,11,2,40,4.0,A
1794,48,11,0,40,4.0,A
1795,48,11,1,40,4.0,A
1796,48,11,2,40,4.0,A
1797,49,11,0,40,4.0,A
1798,49,11,1,40,4.0,A
1799,49,11,2,40,4.0,A
1800,0,12,0,40,4.0,A
1801,0,12,1,40,4.0,A
1802,0,12,2,40,4.0,A
1803,1,12,0,40,4.0,A
1804,1,12,1,40,4.0,A
1805,1,12,2,40,4.0,A
1806,2,12,0,40,4.0,A
1807,2,12,1,40,4.0,A
1808,2,12,2,40,4.0,A
1809,3,12,0,40,4.0,A
1810,3,12,1,40,4.0,A
1811,3,12,2,40,4.0,A
1812,4,12,0,40,4.0,A
1813,4,12,1,40,4.0,A
1814,4,12,2,40,4.0,A
1815,5,12,0,40,4.0,A
1816,5,12,1,40,4.0,A
1817,5,12,2,40,4.0,A
1818,6,12,0,40,4.0,A
1819,6,12,1,40,4.0,A
1820,6,12,2,40,4.0,A
1821,7,12,0,40,4.0,A
1822,7,12,1,40,4.0,A
1823,7,12,2,40,4.0,A
1824,8,12,0,40,4.0,A
1825,8,12,1,40,4.0,A
1826,8,12,2,40,4.0,A
1827,9,12,0,40,4.0,A
1828,9,12,1,40,4.0,A
1829,9,12,2,40,4.0,A
1830,10,12,0,40,4.0,A
1831,10,12,1,40,4.0,A
1832,10,12,2,40,4.0,A
1833,11,12,0,40,4.0,A
1834,11,12,1,40,4.0,A
1835,11,12,2,40,4.0,A
1836,12,12,0,40,4.0,A
1837,12,12,1,41,12.0,A
1838,12,12,2,41,9.0,A
1839,13,12,0,41,12.0,A
1840,13,12,1,41,12.0,A
1841,13,12,2,41,9.0,A
1842,14,12,0,41,12.0,A
1843,14,12,1,41,12.0,A
1844,14,12,2,41,9.0,A
1845,15,12,0,41,12.0,A
1846,15,12,1,41,12.0,A
1847,15,12,2,41,9.0,A
1848,16,12,0,41,12.0,A
1849,16,12,1,41,12.0,A
1850,16,12,2,41,9.0,A
1851,17,12,0,41,12.0,A
1852,17,12,1,41,12.0,A
1853,17,12,2,41,9.0,A
1854,18,12,0,41,12.0,A
1855,18,12,1,41,12.0,A
1856,18,12,2,41,9.0,A
1857,19,12,0,41,12.0,A
1858,19,12,1,41,12.0,A
1859,19,12,2,41,9.0,A
1860,20,12,0,41,12.0,A
1861,20,12,1,41,12.0,A
1862,20,12,2,41,9.0,A
1863,21,12,0,41,12.0,A
1864,21,12,1,41,12.0,A
1865,21,12,2,41,9.0,A
1866,22,12,0,41,12.0,A
1867,22,12,1,41,12.0,A
1868,22,12,2,41,9.0,A
1869,23,12,0,42,180.0,A
1870,23,12,1,42,180.0,A
1871,23,12,2,43,30.0,A
1872,24,12,0,43,30.0,A
1873,24,12,1,43,30.0,A
1874,24,12,2,43,30.0,A
1875,25,12,0,43,30.0,A
1876,25,12,1,43,30.0,A
1877,25,12,2,43,30.0,A
1878,26,12,0,43,30.0,A
1879,26,12,1,43,30.0,A
1880,26,12,2,43,30.0,A
1881,27,12,0,43,30.0,A
1882,27,12,1,43,30.0,A
1883,27,12,2,43,30.0,A
1884,28,12,0,43,30.0,A
1885,28,12,1,43,30.0,A
1886,28,12,2,43,30.0,A
1887,29,12,0,44,72.0,A
1888,29,12,1,44,63.0,A
1889,29,12,2,44,42.0,A
1890,30,12,0,44,72.0,A
1891,30,12,1,45,474.0,A
1892,30,12,2,46,200.0,A
1893,31,12,0,46,200.0,A
1894,31,12,1,47,220.0,A
1895,31,12,2,48,146.0,A
1896,32,12,0,48,180.0,A
1897,32,12,1,48,180.0,A
1898,32,12,2,49,2000.0,A
1899,33,12,0,50,40.0,A
1900,33,12,1,50,40.0,A
1901,33,12,2,50,40.0,A
1902,34,12,0,50,40.0,A
1903,34,12,1,50,40.0,A
1904,34,12,2,50,40.0,A
1905,35,12,0,50,40.0,A
1906,35,12,1,51,360.0,A
1907,35,12,2,52,40.0,A
1908,36,12,0,52,42.0,A
1909,36,12,1,52,42.0,A
1910,36,12,2,52,40.0,A
1911,37,12,0,52,42.0,A
1912,37,12,1,52,42.0,A
1913,37,12,2,52,40.0,A
1914,38,12,0,52,42.0,A
1915,38,12,1,52,42.0,A
1916,38,12,2,52,40.0,A
1917,39,12,0,53,180.0,A
1918,39,12,1,53,180.0,A
1919,39,12,2,54,19.0,A
1920,40,12,0,54,24.0,A
1921,40,12,1,54,24.0,A
1922,40,12,2,54,19.0,A
1923,41,12,0,54,24.0,A
1924,41,12,1,54,24.0,A
1925,41,12,2,54,19.0,A
1926,42,12,0,54,24.0,A
1927,42,12,1,54,24.0,A
1928,42,12,2,54,19.0,A
1929,43,12,0,54,24.0,A
1930,43,12,1,54,24.0,A
1931,43,12,2,54,19.0,A
1932,44,12,0,54,24.0,A
1933,44,12,1,54,24.0,A
1934,44,12,2,54,19.0,A
1935,45,12,0,54,24.0,A
1936,45,12,1,54,24.0,A
1937,45,12,2,55,12.0,A
1938,46,12,0,55,16.0,A
1939,46,12,1,55,16.0,A
1940,46,12,2,55,12.0,A
1941,47,12,0,55,16.0,A
1942,47,12,1,55,16.0,A
1943,47,12,2,55,12.0,A
1944,48,12,0,55,16.0,A
1945,48,12,1,55,16.0,A
1946,48,12,2,55,12.0,A
1947,49,12,0,55,16.0,A
1948,49,12,1,55,16.0,A
1949,49,12,2,55,12.0,A
1950,0,13,0,55,16.0,A
1951,0,13,1,55,16.0,A
1952,0,13,2,55,12.0,A
1953,1,13,0,55,16.0,A
1954,1,13,1,55,16.0,A
1955,1,13,2,55,12.0,A
1956,2,13,0,55,16.0,A
1957,2,13,1,55,16.0,A
1958,2,13,2,55,12.0,A
1959,3,13,0,55,16.0,A
1960,3,13,1,55,16.0,A
1961,3,13,2,55,12.0,A
1962,4,13,0,55,16.0,A
1963,4,13,1,55,16.0,A
1964,4,13,2,55,12.0,A
1965,5,13,0,56,288.0,A
1966,5,13,1,57,2275.0,A
1967,5,13,2,58,2.0,A
1968,6,13,0,58,2.0,A
1969,6,13,1,58,2.0,A
1970,6,13,2,58,2.0,A
1971,7,13,0,58,2.0,A
1972,7,13,1,58,2.0,A
1973,7,13,2,58,2.0,A
1974,8,13,0,58,2.0,A
1975,8,13,1,58,2.0,A
1976,8,13,2,58,2.0,A
1977,9,13,0,58,2.0,A
1978,9,13,1,58,2.0,A
1979,9,13,2,58,2.0,A
1980,10,13,0,58,2.0,A
1981,10,13,1,58,2.0,A
1982,10,13,2,58,2.0,A
1983,11,13,0,58,2.0,A
1984,11,13,1,58,2.0,A
1985,11,13,2,58,2.0,A
1986,12,13,0,58,2.0,A
1987,12,13,1,58,2.0,A
1988,12,13,2,58,2.0,A
1989,13,13,0,58,2.0,A
1990,13,13,1,58,2.0,A
1991,13,13,2,58,2.0,A
1992,14,13,0,58,2.0,A
1993,14,13,1,58,2.0,A
1994,14,13,2,58,2.0,A
1995,15,13,0,58,2.0,A
1996,15,13,1,58,2.0,A
1997,15,13,2,58,2.0,A
1998,16,13,0,58,2.0,A
1999,16,13,1,58,2.0,A
2000,16,13,2,58,2.0,A
2001,17,13,0,58,2.0,A
2002,17,13,1,58,2.0,A
2003,17,13,2,58,2.0,A
2004,18,13,0,58,2.0,A
2005,18,13,1,58,2.0,A
2006,18,13,2,58,2.0,A
2007,19,13,0,58,2.0,A
2008,19,13,1,58,2.0,A
2009,19,13,2,58,2.0,A
2010,20,13,0,58,2.0,A
2011,20,13,1,58,2.0,A
2012,20,13,2,58,2.0,A
2013,21,13,0,58,2.0,A
2014,21,13,1,58,2.0,A
2015,21,13,2,58,2.0,A
2016,22,13,0,58,2.0,A
2017,22,13,1,58,2.0,A
2018,22,13,2,58,2.0,A
2019,23,13,0,58,2.0,A
2020,23,13,1,58,2.0,A
2021,23,13,2,58,2.0,A
2022,24,13,0,58,2.0,A
2023,24,13,1,58,2.0,A
2024,24,13,2,58,2.0,A
2025,25,13,0,58,2.0,A
2026,25,13,1,58,2.0,A
2027,25,13,2,58,2.0,A
2028,26,13,0,58,2.0,A
2029,26,13,1,58,2.0,A
2030,26,13,2,58,2.0,A
2031,27,13,0,58,2.0,A
2032,27,13,1,58,2.0,A
2033,27,13,2,58,2.0,A
2034,28,13,0,58,2.0,A
2035,28,13,1,58,2.0,A
2036,28,13,2,58,2.0,A
2037,29,13,0,58,2.0,A
2038,29,13,1,58,2.0,A
2039,29,13,2,58,2.0,A
2040,30,13,0,58,2.0,A
2041,30,13,1,58,2.0,A
2042,30,13,2,58,2.0,A
2043,31,13,0,58,2.0,A
2044,31,13,1,58,2.0,A
2045,31,13,2,58,2.0,A
2046,32,13,0,58,2.0,A
2047,32,13,1,58,2.0,A
2048,32,13,2,58,2.0,A
2049,33,13,0,58,2.0,A
2050,33,13,1,58,2.0,A
2051,33,13,2,58,2.0,A
2052,34,13,0,58,2.0,A
2053,34,13,1,58,2.0,A
2054,34,13,2,58,2.0,A
2055,35,13,0,58,2.0,A
2056,35,13,1,58,2.0,A
2057,35,13,2,58,2.0,A
2058,36,13,0,58,2.0,A
2059,36,13,1,58,2.0,A
2060,36,13,2,58,2.0,A
2061,37,13,0,58,2.0,A
2062,37,13,1,58,2.0,A
2063,37,13,2,58,2.0,A
2064,38,13,0,58,2.0,A
2065,38,13,1,58,2.0,A
2066,38,13,2,58,2.0,A
2067,39,13,0,58,2.0,A
2068,39,13,1,58,2.0,A
2069,39,13,2,58,2.0,A
2070,40,13,0,58,2.0,A
2071,40,13,1,58,2.0,A
2072,40,13,2,58,2.0,A
2073,41,13,0,58,2.0,A
2074,41,13,1,58,2.0,A
2075,41,13,2,58,2.0,A
2076,42,13,0,58,2.0,A
2077,42,13,1,58,2.0,A
2078,42,13,2,58,2.0,A
2079,43,13,0,58,2.0,A
2080,43,13,1,58,2.0,A
2081,43,13,2,58,2.0,A
2082,44,13,0,58,2.0,A
2083,44,13,1,58,2.0,A
2084,44,13,2,58,2.0,A
2085,45,13,0,58,2.0,A
2086,45,13,1,58,2.0,A
2087,45,13,2,58,2.0,A
2088,46,13,0,58,2.0,A
2089,46,13,1,58,2.0,A
2090,46,13,2,58,2.0,A
2091,47,13,0,58,2.0,A
2092,47,13,1,58,2.0,A
2093,47,13,2,58,2.0,A
2094,48,13,0,58,2.0,A
2095,48,13,1,58,2.0,A
2096,48,13,2,58,2.0,A
2097,49,13,0,58,2.0,A
2098,49,13,1,58,2.0,A
2099,49,13,2,58,2.0,A
2100,0,14,0,58,2.0,A
2101,0,14,1,58,2.0,A
2102,0,14,2,58,2.0,A
2103,1,14,0,58,2.0,A
2104,1,14,1,58,2.0,A
2105,1,14,2,58,2.0,A
2106,2,14,0,58,2.0,A
2107,2,14,1,58,2.0,A
2108,2,14,2,58,2.0,A
2109,3,14,0,58,2.0,A
2110,3,14,1,58,2.0,A
2111,3,14,2,58,2.0,A
2112,4,14,0,58,2.0,A
2113,4,14,1,58,2.0,A
2114,4,14,2,58,2.0,A
2115,5,14,0,58,2.0,A
2116,5,14,1,58,2.0,A
2117,5,14,2,58,2.0,A
2118,6,14,0,58,2.0,A
2119,6,14,1,58,2.0,A
2120,6,14,2,58,2.0,A
2121,7,14,0,58,2.0,A
2122,7,14,1,58,2.0,A
2123,7,14,2,58,2.0,A
2124,8,14,0,58,2.0,A
2125,8,14,1,58,2.0,A
2126,8,14,2,58,2.0,A
2127,9,14,0,58,2.0,A
2128,9,14,1,58,2.0,A
2129,9,14,2,58,2.0,A
2130,10,14,0,58,2.0,A
2131,10,14,1,58,2.0,A
2132,10,14,2,58,2.0,A
2133,11,14,0,58,2.0,A
2134,11,14,1,58,2.0,A
2135,11,14,2,58,2.0,A
2136,12,14,0,58,2.0,A
2137,12,14,1,58,2.0,A
2138,12,14,2,58,2.0,A
2139,13,14,0,58,2.0,A
2140,13,14,1,58,2.0,A
2141,13,14,2,58,2.0,A
2142,14,14,0,58,2.0,A
2143,14,14,1,58,2.0,A
2144,14,14,2,58,2.0,A
2145,15,14,0,58,2.0,A
2146,15,14,1,58,2.0,A
2147,15,14,2,58,2.0,A
2148,16,14,0,58,2.0,A
2149,16,14,1,58,2.0,A
2150,16,14,2,58,2.0,A
2151,17,14,0,58,2.0,A
2152,17,14,1,58,2.0,A
2153,17,14,2,58,2.0,A
2154,18,14,0,58,2.0,A
2155,18,14,1,58,2.0,A
2156,18,14,2,58,2.0,A
2157,19,14,0,58,2.0,A
2158,19,14,1,58,2.0,A
2159,19,14,2,58,2.0,A
2160,20,14,0,58,2.0,A
2161,20,14,1,58,2.0,A
2162,20,14,2,58,2.0,A
2163,21,14,0,58,2.0,A
2164,21,14,1,58,2.0,A
2165,21,14,2,58,2.0,A
2166,22,14,0,58,2.0,A
2167,22,14,1,58,2.0,A
2168,22,14,2,58,2.0,A
2169,23,14,0,58,2.0,A
2170,23,14,1,58,2.0,A
2171,23,14,2,58,2.0,A
2172,24,14,0,58,2.0,A
2173,24,14,1,58,2.0,A
2174,24,14,2,58,2.0,A
2175,25,14,0,58,2.0,A
2176,25,14,1,58,2.0,A
2177,25,14,2,58,2.0,A
2178,26,14,0,58,2.0,A
2179,26,14,1,58,2.0,A
2180,26,14,2,58,2.0,A
2181,27,14,0,58,2.0,A
2182,27,14,1,58,2.0,A
2183,27,14,2,58,2.0,A
2184,28,14,0,58,2.0,A
2185,28,14,1,59,126.0,A
2186,28,14,2,59,126.0,A
2187,29,14,0,60,4.0,A
2188,29,14,1,60,4.0,A
2189,29,14,2,60,4.0,A
2190,30,14,0,60,4.0,A
2191,30,14,1,60,4.0,A
2192,30,14,2,60,4.0,A
2193,31,14,0,60,4.0,A
2194,31,14,1,60,4.0,A
2195,31,14,2,60,4.0,A
2196,32,14,0,60,4.0,A
2197,32,14,1,60,4.0,A
2198,32,14,2,60,4.0,A
2199,33,14,0,60,4.0,A
2200,33,14,1,60,4.0,A
2201,33,14,2,60,4.0,A
2202,34,14,0,60,4.0,A
2203,34,14,1,60,4.0,A
2204,34,14,2,60,4.0,A
2205,35,14,0,60,4.0,A
2206,35,14,1,60,4.0,A
2207,35,14,2,60,4.0,A
2208,36,14,0,60,4.0,A
2209,36,14,1,60,4.0,A
2210,36,14,2,60,4.0,A
2211,37,14,0,60,4.0,A
2212,37,14,1,60,4.0,A
2213,37,14,2,60,4.0,A
2214,38,14,0,60,4.0,A
2215,38,14,1,60,4.0,A
2216,38,14,2,60,4.0,A
2217,39,14,0,60,4.0,A
2218,39,14,1,60,4.0,A
2219,39,14,2,60,4.0,A
2220,40,14,0,60,4.0,A
2221,40,14,1,60,4.0,A
2222,40,14,2,60,4.0,A
2223,41,14,0,60,4.0,A
2224,41,14,1,60,4.0,A
2225,41,14,2,60,4.0,A
2226,42,14,0,60,4.0,A
2227,42,14,1,60,4.0,A
2228,42,14,2,60,4.0,A
2229,43,14,0,60,4.0,A
2230,43,14,1,60,4.0,A
2231,43,14,2,60,4.0,A
2232,44,14,0,60,4.0,A
2233,44,14,1,60,4.0,A
2234,44,14,2,60,4.0,A
2235,45,14,0,60,4.0,A
2236,45,14,1,60,4.0,A
2237,45,14,2,60,4.0,A
2238,46,14,0,60,4.0,A
2239,46,14,1,60,4.0,A
2240,46,14,2,60,4.0,A
2241,47,14,0,60,4.0,A
2242,47,14,1,60,4.0,A
2243,47,14,2,60,4.0,A
2244,48,14,0,60,4.0,A
2245,48,14,1,60,4.0,A
2246,48,14,2,60,4.0,A
2247,49,14,0,60,4.0,A
2248,49,14,1,60,4.0,A
2249,49,14,2,60,4.0,A
2250,0,15,0,60,4.0,A
2251,0,15,1,60,4.0,A
2252,0,15,2,60,4.0,A
2253,1,15,0,60,4.0,A
2254,1,15,1,60,4.0,A
2255,1,15,2,60,4.0,A
2256,2,15,0,60,4.0,A
2257,2,15,1,60,4.0,A
2258,2,15,2,60,4.0,A
2259,3,15,0,60,4.0,A
2260,3,15,1,60,4.0,A
2261,3,15,2,60,4.0,A
2262,4,15,0,60,4.0,A
2263,4,15,1,60,4.0,A
2264,4,15,2,60,4.0,A
2265,5,15,0,60,4.0,A
2266,5,15,1,60,4.0,A
2267,5,15,2,60,4.0,A
2268,6,15,0,60,4.0,A
2269,6,15,1,60,4.0,A
2270,6,15,2,60,4.0,A
2271,7,15,0,60,4.0,A
2272,7,15,1,61,12.0,A
2273,7,15,2,61,12.0,A
2274,8,15,0,61,12.0,A
2275,8,15,1,61,12.0,A
2276,8,15,2,61,12.0,A
2277,9,15,0,61,12.0,A
2278,9,15,1,61,12.0,A
2279,9,15,2,61,12.0,A
2280,10,15,0,61,12.0,A
2281,10,15,1,61,12.0,A
2282,10,15,2,61,12.0,A
2283,11,15,0,61,12.0,A
2284,11,15,1,61,12.0,A
2285,11,15,2,61,12.0,A
2286,12,15,0,61,12.0,A
2287,12,15,1,61,12.0,A
2288,12,15,2,61,12.0,A
2289,13,15,0,61,12.0,A
2290,13,15,1,61,12.0,A
2291,13,15,2,61,12.0,A
2292,14,15,0,61,12.0,A
2293,14,15,1,61,12.0,A
2294,14,15,2,61,12.0,A
2295,15,15,0,61,12.0,A
2296,15,15,1,61,12.0,A
2297,15,15,2,61,12.0,A
2298,16,15,0,62,378.0,A
2299,16,15,1,62,378.0,A
2300,16,15,2,63,4.0,A
2301,17,15,0,63,4.0,A
2302,17,15,1,63,4.0,A
2303,17,15,2,63,4.0,A
2304,18,15,0,63,4.0,A
2305,18,15,1,63,4.0,A
2306,18,15,2,63,4.0,A
2307,19,15,0,63,4.0,A
2308,19,15,1,63,4.0,A
2309,19,15,2,63,4.0,A
2310,20,15,0,63,4.0,A
2311,20,15,1,63,4.0,A
2312,20,15,2,63,4.0,A
2313,21,15,0,63,4.0,A
2314,21,15,1,63,4.0,A
2315,21,15,2,63,4.0,A
2316,22,15,0,63,4.0,A
2317,22,15,1,63,4.0,A
2318,22,15,2,63,4.0,A
2319,23,15,0,63,4.0,A
2320,23,15,1,63,4.0,A
2321,23,15,2,63,4.0,A
2322,24,15,0,63,4.0,A
2323,24,15,1,63,4.0,A
2324,24,15,2,63,4.0,A
2325,25,15,0,63,4.0,A
2326,25,15,1,63,4.0,A
2327,25,15,2,63,4.0,A
2328,26,15,0,63,4.0,A
2329,26,15,1,63,4.0,A
2330,26,15,2,63,4.0,A
2331,27,15,0,63,4.0,A
2332,27,15,1,63,4.0,A
2333,27,15,2,63,4.0,A
2334,28,15,0,63,4.0,A
2335,28,15,1,63,4.0,A
2336,28,15,2,63,4.0,A
2337,29,15,0,63,4.0,A
2338,29,15,1,63,4.0,A
2339,29,15,2,63,4.0,A
2340,30,15,0,63,4.0,A
2341,30,15,1,63,4.0,A
2342,30,15,2,63,4.0,A
2343,31,15,0,63,4.0,A
2344,31,15,1,63,4.0,A
2345,31,15,2,63,4.0,A
2346,32,15,0,63,4.0,A
2347,32,15,1,63,4.0,A
2348,32,15,2,63,4.0,A
2349,33,15,0,63,4.0,A
2350,33,15,1,63,4.0,A
2351,33,15,2,63,4.0,A
2352,34,15,0,63,4.0,A
2353,34,15,1,63,4.0,A
2354,34,15,2,63,4.0,A
2355,35,15,0,63,4.0,A
2356,35,15,1,63,4.0,A
2357,35,15,2,63,4.0,A
2358,36,15,0,63,4.0,A
2359,36,15,1,63,4.0,A
2360,36,15,2,63,4.0,A
2361,37,15,0,63,4.0,A
2362,37,15,1,63,4.0,A
2363,37,15,2,63,4.0,A
2364,38,15,0,63,4.0,A
2365,38,15,1,63,4.0,A
2366,38,15,2,63,4.0,A
2367,39,15,0,63,4.0,A
2368,39,15,1,63,4.0,A
2369,39,15,2,63,4.0,A
2370,40,15,0,63,4.0,A
2371,40,15,1,63,4.0,A
2372,40,15,2,63,4.0,A
2373,41,15,0,63,4.0,A
2374,41,15,1,63,4.0,A
2375,41,15,2,63,4.0,A
2376,42,15,0,63,4.0,A
2377,42,15,1,63,4.0,A
2378,42,15,2,63,4.0,A
2379,43,15,0,63,4.0,A
2380,43,15,1,63,4.0,A
2381,43,15,2,63,4.0,A
2382,44,15,0,63,4.0,A
2383,44,15,1,63,4.0,A
2384,44,15,2,63,4.0,A
2385,45,15,0,63,4.0,A
2386,45,15,1,63,4.0,A
2387,45,15,2,63,4.0,A
2388,46,15,0,63,4.0,A
2389,46,15,1,63,4.0,A
2390,46,15,2,63,4.0,A
2391,47,15,0,63,4.0,A
2392,47,15,1,63,4.0,A
2393,47,15,2,63,4.0,A
2394,48,15,0,63,4.0,A
2395,48,15,1,63,4.0,A
2396,48,15,2,63,4.0,A
2397,49,15,0,63,4.0,A
2398,49,15,1,63,4.0,A
2399,49,15,2,63,4.0,A
2400,0,16,0,63,4.0,A
2401,0,16,1,63,4.0,A
2402,0,16,2,63,4.0,A
2403,1,16,0,63,4.0,A
2404,1,16,1,63,4.0,A
2405,1,16,2,63,4.0,A
2406,2,16,0,63,4.0,A
2407,2,16,1,63,4.0,A
2408,2,16,2,63,4.0,A
2409,3,16,0,63,4.0,A
2410,3,16,1,64,21.0,A
2411,3,16,2,64,21.0,A
2412,4,16,0,64,21.0,A
2413,4,16,1,64,21.0,A
2414,4,16,2,64,21.0,A
2415,5,16,0,64,21.0,A
2416,5,16,1,65,48.0,A
2417,5,16,2,65,48.0,A
2418,6,16,0,65,48.0,A
2419,6,16,1,65,48.0,A
2420,6,16,2,65,48.0,A
2421,7,16,0,65,48.0,A
2422,7,16,1,65,48.0,A
2423,7,16,2,65,48.0,A
2424,8,16,0,65,48.0,A
2425,8,16,1,65,48.0,A
2426,8,16,2,66,9.0,A
2427,9,16,0,66,9.0,A
2428,9,16,1,66,9.0,A
2429,9,16,2,66,9.0,A
2430,10,16,0,66,9.0,A
2431,10,16,1,66,9.0,A
2432,10,16,2,66,9.0,A
2433,11,16,0,66,9.0,A
2434,11,16,1,66,9.0,A
2435,11,16,2,66,9.0,A
2436,12,16,0,66,9.0,A
2437,12,16,1,66,9.0,A
2438,12,16,2,66,9.0,A
2439,13,16,0,66,9.0,A
2440,13,16,1,66,9.0,A
2441,13,16,2,66,9.0,A
2442,14,16,0,66,9.0,A
2443,14,16,1,66,9.0,A
2444,14,16,2,66,9.0,A
2445,15,16,0,66,9.0,A
2446,15,16,1,66,9.0,A
2447,15,16,2,66,9.0,A
2448,16,16,0,66,9.0,A
2449,16,16,1,66,9.0,A
2450,16,16,2,66,9.0,A
2451,17,16,0,66,9.0,A
2452,17,16,1,66,9.0,A
2453,17,16,2,66,9.0,A
2454,18,16,0,66,9.0,A
2455,18,16,1,66,9.0,A
2456,18,16,2,66,9.0,A
2457,19,16,0,66,9.0,A
2458,19,16,1,66,9.0,A
2459,19,16,2,66,9.0,A
2460,20,16,0,66,9.0,A
2461,20,16,1,66,9.0,A
2462,20,16,2,66,9.0,A
2463,21,16,0,66,9.0,A
2464,21,16,1,66,9.0,A
2465,21,16,2,66,9.0,A
2466,22,16,0,66,9.0,A
2467,22,16,1,66,9.0,A
2468,22,16,2,66,9.0,A
2469,23,16,0,66,9.0,A
2470,23,16,1,66,9.0,A
2471,23,16,2,66,9.0,A
2472,24,16,0,66,9.0,A
2473,24,16,1,66,9.0,A
2474,24,16,2,66,9.0,A
2475,25,16,0,67,1152.0,A
2476,25,16,1,68,30.0,A
2477,25,16,2,68,30.0,A
2478,26,16,0,68,30.0,A
2479,26,16,1,68,30.0,A
2480,26,16,2,68,30.0,A
2481,27,16,0,68,30.0,A
2482,27,16,1,68,30.0,A
2483,27,16,2,68,30.0,A
2484,28,16,0,68,30.0,A
2485,28,16,1,68,30.0,A
2486,28,16,2,69,252.0,A
2487,29,16,0,69,252.0,A
2488,29,16,1,70,780.0,A
2489,29,16,2,71,32.0,A
2490,30,16,0,71,32.0,A
2491,30,16,1,71,32.0,A
2492,30,16,2,71,32.0,A
2493,31,16,0,71,32.0,A
2494,31,16,1,71,32.0,A
2495,31,16,2,71,32.0,A
2496,32,16,0,72,9.0,A
2497,32,16,1,72,9.0,A
2498,32,16,2,72,9.0,A
2499,33,16,0,72,9.0,A
2500,33,16,1,72,9.0,A
2501,33,16,2,72,9.0,A
2502,34,16,0,72,9.0,A
2503,34,16,1,72,9.0,A
2504,34,16,2,72,9.0,A
2505,35,16,0,72,9.0,A
2506,35,16,1,72,9.0,A
2507,35,16,2,72,9.0,A
2508,36,16,0,72,9.0,A
2509,36,16,1,72,9.0,A
2510,36,16,2,72,9.0,A
2511,37,16,0,72,9.0,A
2512,37,16,1,72,9.0,A
2513,37,16,2,72,9.0,A
2514,38,16,0,72,9.0,A
2515,38,16,1,72,9.0,A
2516,38,16,2,72,9.0,A
2517,39,16,0,72,9.0,A
2518,39,16,1,72,9.0,A
2519,39,16,2,72,9.0,A
2520,40,16,0,72,9.0,A
2521,40,16,1,72,9.0,A
2522,40,16,2,72,9.0,A
